RECORD CODE,CLIENT TYPE,CLIENT NUMBER,ACCOUNT NUMBER,SUBACCOUNT NUMBER,OPPOSITE PARTY CODE,PRODUCT GROUP CODE,EXCHANGE CODE,SYMBOL,EXPIRATION DATE,CURRENCY CODE,MOVEMENT CODE,BUY SELL CODE,QUANTTTY LONG SIGN,QUANTITY LONG,QUANTITY SHORT SIGN,QUANTITY SHORT,EXCH/BROKER FEE / DEC,EXCH/BROKER FEE / DC,EXCH/BROKER FEE CUR CODE,CLEARING FEE / DEC,CLEARING FEE D C,CLEARING FEE CUR CODE,COMMISSION,COMMISSION D C,COMMISSION CUR CODE,TRANSACTION DATE,FUTURE REFERENCE,TICKET NUMBER,EXTERNAL NUMBER,TRANSACTION PRICE / DEC,TRADER INITIALS,OPPOSITE TRADER ID,OPEN CLOSE CODE
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059675,"      ",000508,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059676,"      ",000509,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059677,"      ",000510,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059678,"      ",000511,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059679,"      ",000512,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059680,"      ",000513,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059681,"      ",000514,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059682,"      ",000515,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059683,"      ",000516,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059684,"      ",000517,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059685,"      ",000518,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059686,"      ",000519,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059687,"      ",000520,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059688,"      ",000521,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059689,"      ",000522,000092100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059690,"      ",000523,000092100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059691,"      ",000524,000092100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059692,"      ",000525,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059693,"      ",000526,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059694,"      ",000527,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059695,"      ",000528,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059696,"      ",000529,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059697,"      ",000530,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059698,"      ",000531,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059699,"      ",000532,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059700,"      ",000533,000092750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059701,"      ",000534,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059702,"      ",000535,000093300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059703,"      ",000536,000093300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059704,"      ",000537,000093300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000001," ",0000000000,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059705,"      ",000538,000093300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059631,"      ",000464,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059632,"      ",000465,000092700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059706,"      ",000539,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059707,"      ",000540,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059708,"      ",000541,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059709,"      ",000542,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059710,"      ",000543,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059711,"      ",000544,000092100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059712,"      ",000545,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059713,"      ",000546,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059714,"      ",000547,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059715,"      ",000548,000092700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059716,"      ",000549,000092750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059717,"      ",000550,000092750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059718,"      ",000551,000093300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000002," ",0000000000,000000000000,D,USD,000000000010,D,USD,000000000000,D,USD,20100819,059719,"      ",000552,000093500000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059633,"      ",000466,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059634,"      ",000467,000092700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059659,"      ",000492,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059720,"      ",000553,000091750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059721,"      ",000554,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059722,"      ",000555,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059723,"      ",000556,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059724,"      ",000557,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059725,"      ",000558,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059726,"      ",000559,000092200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059727,"      ",000560,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000003," ",0000000000,000000000000,D,USD,000000000015,D,USD,000000000000,D,USD,20100819,059728,"      ",000561,000093200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059660,"      ",000493,000093200000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059729,"      ",000562,000091750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059730,"      ",000563,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059731,"      ",000564,000091950000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059732,"      ",000565,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059733,"      ",000566,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059734,"      ",000567,000092400000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059735,"      ",000568,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000004," ",0000000000,000000000000,D,USD,000000000020,D,USD,000000000000,D,USD,20100819,059736,"      ",000569,000093300000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000005," ",0000000000,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059661,"      ",000494,000093450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000005," ",0000000000,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059662,"      ",000495,000093450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000005," ",0000000000,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059663,"      ",000496,000093450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000005," ",0000000000,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059664,"      ",000497,000093450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000005," ",0000000000,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059665,"      ",000498,000093450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000005," ",0000000000,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059666,"      ",000499,000093450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000005," ",0000000000,000000000000,D,USD,000000000025,D,USD,000000000000,D,USD,20100819,059737,"      ",000570,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000006," ",0000000000,000000000000,D,USD,000000000030,D,USD,000000000000,D,USD,20100819,059738,"      ",000571,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000006," ",0000000000,000000000000,D,USD,000000000030,D,USD,000000000000,D,USD,20100819,059739,"      ",000572,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000007," ",0000000000,000000000000,D,USD,000000000035,D,USD,000000000000,D,USD,20100819,059740,"      ",000573,000092100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000008," ",0000000000,000000000000,D,USD,000000000040,D,USD,000000000000,D,USD,20100819,059741,"      ",000574,000092700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000008," ",0000000000,000000000000,D,USD,000000000040,D,USD,000000000000,D,USD,20100819,059742,"      ",000575,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000010," ",0000000000,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059743,"      ",000576,000092150000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000010," ",0000000000,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059744,"      ",000577,000092750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000010," ",0000000000,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059745,"      ",000578,000092800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000010," ",0000000000,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059746,"      ",000579,000093350000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000010," ",0000000000,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059747,"      ",000580,000093400000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000010," ",0000000000,000000000000,D,USD,000000000050,D,USD,000000000000,D,USD,20100819,059748,"      ",000581,000093450000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,B," ",0000000012," ",0000000000,000000000000,D,USD,000000000060,D,USD,000000000000,D,USD,20100819,059749,"      ",000582,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059635,"      ",000468,000091650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059636,"      ",000469,000091900000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059637,"      ",000470,000092000000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059638,"      ",000471,000092050000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059639,"      ",000472,000092250000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059640,"      ",000473,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059641,"      ",000474,000092600000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059642,"      ",000475,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059643,"      ",000476,000092650000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059667,"      ",000500,000093100000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059668,"      ",000501,000093500000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059750,"      ",000583,000091700000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059751,"      ",000584,000091750000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059752,"      ",000585,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059753,"      ",000586,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059754,"      ",000587,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059755,"      ",000588,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059756,"      ",000589,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059757,"      ",000590,000091800000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059758,"      ",000591,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059759,"      ",000592,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059760,"      ",000593,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059761,"      ",000594,000091850000000,"      ","       ",O
315,"CL  ",1234,0003,0001,"FCC   ",FU,"CME ","NK.   ",20100910,USD,01,S," ",0000000000," ",0000000001,000000000000,D,USD,000000000005,D,USD,000000000000,D,USD,20100819,059762,"      ",000595,000091850000000,"      ","       ",O
